Z,N,BE,bet2,bet4,Rch,Edef,Sn,Sp,Qbet,Mcal,Mexp-Mcal,Jexp,Jth,Pexp,Pth
97,176,1972.50348,-0.1,0.01,6.015,2.01,4.32,8.47,6.06,155.08,999.99,99.9,3.5,9,-1
97,177,1975.574798,-0.08,-0.01,6.025,1.77,3.07,8.74,7.42,160.08,999.99,99.9,1.0,9,-1
97,178,1979.606116,-0.08,-0.02,6.026,1.45,4.03,9.05,6.34,164.12,999.99,99.9,3.5,9,-1
97,179,1982.287434,-0.07,-0.01,6.025,0.75,2.68,9.03,7.82,169.51,999.99,99.9,4.0,9,-1
97,180,1985.778752,-0.05,0.0,6.026,0.41,3.5,9.36,7.19,174.09,999.99,99.9,3.5,9,-1
97,181,1988.41007,0.0,0.0,6.036,0.0,2.63,9.09,8.42,179.53,999.99,99.9,2.0,9,-1
97,182,1992.101388,0.0,0.0,6.041,0.0,3.69,9.24,7.03,183.91,999.99,99.9,3.5,9,-1
97,183,1994.612706,0.0,0.0,6.045,0.0,2.51,9.37,8.33,189.47,999.99,99.9,2.0,9,-1
97,184,1998.194024,0.0,0.0,6.05,0.0,3.59,9.51,7.37,193.96,999.99,99.9,3.5,9,-1
97,185,1998.655342,0.0,0.0,6.055,0.0,0.46,9.67,10.61,201.57,999.99,99.9,2.0,9,1
97,186,2002.256659,0.0,0.0,6.061,0.0,3.61,9.85,7.61,206.04,999.99,99.9,3.5,9,-1
97,187,2003.067977,0.0,0.0,6.066,0.0,0.81,10.0,10.6,213.3,999.99,99.9,2.0,9,1
97,188,2005.929295,0.0,0.0,6.073,0.0,2.86,10.18,8.69,218.51,999.99,99.9,3.5,9,-1
97,189,2006.960613,0.0,0.0,6.078,0.0,1.03,10.33,10.72,225.55,999.99,99.9,2.0,9,1
97,190,2009.301931,0.0,0.0,6.084,0.0,2.35,10.51,9.54,231.28,999.99,99.9,3.5,9,-1
97,191,2010.513249,0.0,0.0,6.09,0.0,1.21,10.66,10.86,238.14,999.99,99.9,2.0,9,1
97,192,2012.384567,0.0,0.0,6.096,0.0,1.87,9.96,10.34,244.34,999.99,99.9,3.5,9,-1
97,193,2016.515885,0.25,0.14,6.172,2.8,4.13,11.51,10.56,248.28,999.99,99.9,0.0,9,-1
97,194,2018.737203,0.25,0.14,6.179,3.52,2.22,11.73,10.84,254.13,999.99,99.9,2.5,9,1
97,195,2020.798521,0.26,0.14,6.188,4.16,2.07,12.32,11.02,260.14,999.99,99.9,1.0,9,-1
97,196,2022.889838,0.25,0.14,6.185,5.04,2.09,12.08,11.46,266.12,999.99,99.9,2.5,9,1
97,197,2025.351156,0.25,0.15,6.193,6.2,2.46,12.28,11.27,271.73,999.99,99.9,2.0,9,1
97,198,2026.862474,0.27,0.14,6.207,6.54,1.51,12.16,12.4,278.29,999.99,99.9,3.5,9,-1
97,199,2028.733792,0.27,0.14,6.212,7.04,1.87,11.95,11.92,284.49,999.99,99.9,3.0,9,1
97,200,2030.48511,0.25,0.14,6.21,7.84,1.76,12.46,12.29,290.81,999.99,99.9,2.5,9,1
97,201,2032.436428,0.26,0.14,6.224,8.37,1.95,12.39,12.23,296.93,999.99,99.9,3.0,9,-1
97,202,2033.917746,0.25,0.13,6.218,9.04,1.48,12.82,13.06,303.52,999.99,99.9,3.5,9,-1
97,203,2035.729064,0.26,0.13,6.234,9.41,1.81,12.9,12.69,309.78,999.99,99.9,1.0,9,1
97,204,2037.380382,0.25,0.14,6.237,10.39,1.65,13.43,13.16,316.2,999.99,99.9,3.5,9,-1
97,205,2038.8017,0.26,0.11,6.245,10.36,1.43,13.46,13.01,322.85,999.99,99.9,2.0,9,-1
97,206,2040.163017,0.26,0.13,6.251,11.15,1.36,13.46,13.64,329.56,999.99,99.9,3.5,9,-1
97,207,2041.314335,0.26,0.1,6.254,10.84,1.15,13.67,14.06,336.48,999.99,99.9,1.0,9,1
97,208,2042.735653,0.25,0.12,6.254,11.79,1.42,13.83,13.65,343.13,999.99,99.9,3.5,9,-1
97,209,2043.576971,0.26,0.13,6.269,11.19,0.84,14.02,14.47,350.36,999.99,99.9,1.0,9,-1
97,210,2044.998289,0.26,0.13,6.272,12.22,1.42,14.07,14.37,357.01,999.99,99.9,3.5,9,-1
97,211,2045.719607,0.26,0.1,6.275,11.71,0.73,14.24,14.76,364.36,999.99,99.9,3.0,9,1
97,212,2047.120925,0.25,0.09,6.282,12.65,1.4,14.79,14.51,371.03,999.99,99.9,3.5,9,-1
97,213,2047.642243,0.26,0.08,6.285,11.98,0.52,14.65,15.12,378.58,999.99,99.9,3.0,9,1
97,214,2048.443561,0.27,0.09,6.3,12.44,0.81,14.84,15.14,385.85,999.99,99.9,3.5,9,-1
97,215,2048.714879,0.26,0.07,6.295,11.56,0.26,14.71,16.06,393.65,999.99,99.9,2.0,9,1
97,216,2050.036196,0.26,0.07,6.305,12.61,1.32,15.37,14.85,400.4,999.99,99.9,3.5,9,-1
97,217,2050.397514,0.26,0.07,6.309,11.91,0.36,15.19,15.84,408.11,999.99,99.9,1.0,9,-1
97,218,2050.778832,0.25,0.07,6.315,12.06,0.39,15.42,15.89,415.8,999.99,99.9,2.5,9,1
97,219,2050.74015,0.27,0.11,6.325,11.05,-0.05,15.33,16.81,423.91,999.99,99.9,1.0,9,1
97,220,2051.111468,0.25,0.03,6.318,11.21,0.37,15.43,17.23,431.61,999.99,99.9,2.5,9,1
97,221,2051.862786,0.25,0.05,6.329,11.11,0.75,16.07,16.62,438.93,999.99,99.9,2.0,9,-1
97,222,2051.544104,0.24,0.03,6.331,10.58,-0.31,15.61,17.21,447.32,999.99,99.9,1.5,9,-1
97,223,2052.205422,0.25,0.04,6.338,10.51,0.66,16.07,17.02,454.73,999.99,99.9,4.0,9,1
97,224,2051.77674,0.24,0.02,6.341,9.88,-0.43,15.78,17.74,463.23,999.99,99.9,1.5,9,-1
97,225,2051.668058,0.24,0.02,6.346,9.22,-0.1,15.86,17.93,471.41,999.99,99.9,0.0,9,1
97,226,2051.719375,0.23,0.02,6.346,9.04,0.05,16.37,18.19,479.43,999.99,99.9,1.5,9,-1
97,227,2051.520693,0.23,0.01,6.359,8.46,-0.2,16.23,18.29,487.7,999.99,99.9,1.0,9,1
97,228,2051.332011,0.23,0.01,6.363,8.0,-0.19,16.56,18.47,495.96,999.99,99.9,1.5,9,-1
97,229,2051.363329,0.22,-0.01,6.365,7.25,0.03,16.29,18.19,504.0,999.99,99.9,2.0,9,-1
97,230,2050.724647,0.22,-0.02,6.364,6.91,-0.64,16.6,19.02,512.71,999.99,99.9,1.5,9,1
97,231,2050.225965,0.2,-0.02,6.368,5.78,-0.5,999.99,18.87,521.28,999.99,99.9,2.0,9,-1
98,120,1603.608663,0.16,0.0,5.726,4.14,999.99,-1.55,999.99,79.27,999.99,0.0,0.0,1,1
98,121,1613.339981,-0.12,0.0,5.72,3.2,9.73,-1.85,999.99,77.61,999.99,99.9,1.5,9,-1
98,122,1625.521299,-0.12,0.01,5.725,2.92,12.19,-0.66,-14.34,73.5,999.99,0.0,0.0,1,1
98,123,1634.902617,-0.1,-0.01,5.727,2.16,9.38,-0.62,-12.19,72.19,999.99,99.9,1.5,9,-1
98,124,1646.113935,0.07,-0.01,5.732,1.71,11.21,-0.22,-12.71,69.05,999.99,0.0,0.0,1,1
98,125,1654.425252,0.0,0.0,5.73,0.0,8.32,-0.4,-9.96,68.81,999.99,99.9,0.5,9,-1
98,126,1665.15657,0.0,0.0,5.734,0.0,10.73,-0.22,-11.59,66.15,999.99,0.0,0.0,1,1
98,127,1672.027888,0.0,0.0,5.744,0.0,6.87,0.06,-7.53,67.35,999.99,99.9,4.5,9,1
98,128,1683.829206,0.05,0.0,5.751,1.47,11.81,0.67,-12.24,63.62,999.99,0.0,0.0,1,1
98,129,1691.070524,0.09,0.01,5.764,1.63,7.24,0.58,-8.55,64.45,999.99,99.9,4.5,9,1
98,130,1700.781842,0.11,0.03,5.769,1.96,9.71,0.78,-9.64,62.81,999.99,0.0,0.0,1,1
98,131,1709.64316,0.29,0.08,5.838,3.69,8.86,0.93,-9.16,62.02,999.99,99.9,1.5,9,-1
98,132,1719.434478,0.28,0.12,5.839,4.69,9.79,1.64,-9.41,60.3,999.99,0.0,0.0,1,1
98,133,1727.605796,0.3,0.1,5.859,5.72,8.17,1.42,-8.2,60.2,999.99,99.9,2.5,9,1
98,134,1736.887114,0.3,0.13,5.86,6.68,9.29,1.7,-8.98,58.99,999.99,0.0,0.0,1,1
98,135,1745.388431,0.26,0.16,5.854,8.09,8.5,2.22,-7.74,58.56,999.99,99.9,0.5,9,-1
98,136,1753.899749,0.28,0.1,5.865,8.67,8.51,2.13,-8.42,58.12,999.99,0.0,0.0,1,1
98,137,1761.791067,0.26,0.12,5.853,9.54,7.89,2.52,-6.73,58.3,999.99,99.9,1.5,9,1
98,138,1770.582385,0.25,0.14,5.859,10.67,8.79,2.82,-7.71,57.58,999.99,0.0,0.0,1,1
98,139,1778.113703,0.28,0.14,5.878,11.26,7.53,2.72,-6.3,58.12,-0.18,99.9,0.5,9,-1
98,140,1786.555021,0.3,0.15,5.894,12.21,8.44,3.04,-7.17,57.75,999.99,0.0,0.0,1,1
98,141,1793.846339,0.31,0.14,5.906,12.58,7.29,3.26,-5.55,58.53,999.99,99.9,0.5,9,-1
98,142,1801.897657,0.27,0.13,5.896,13.31,8.06,3.53,-6.11,58.55,-0.55,0.0,0.0,1,1
98,143,1808.598975,0.28,0.15,5.906,13.08,6.69,3.76,-4.54,59.92,999.99,99.9,3.5,9,-1
98,144,1816.690293,0.29,0.14,5.913,14.06,8.1,3.9,-5.54,59.9,-0.51,0.0,0.0,1,1
