Z,N,BE,QDE2t,QDE3t,QDE4t,QDE6t,QDB2t,QDB3t,QDB4t,QDB6t,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
43,41,681.62,-0.23,0.0,0.1,0.05,-0.234,0.0,-0.092,-0.019,0.28,3.51,-37.27,3.5,-37.47,,
43,42,698.02,-0.24,0.0,0.11,0.06,-0.243,0.0,-0.101,-0.024,-0.49,3.0,-45.6,3.02,-45.72,,
43,43,711.27,-0.24,0.0,0.12,0.06,-0.243,0.0,-0.112,-0.021,-0.95,2.73,-50.78,2.73,-51.21,,
43,44,726.35,-0.24,0.0,0.11,0.06,-0.243,0.0,-0.101,-0.024,-1.21,2.21,-57.79,2.23,-57.81,,
43,45,738.17,-0.24,0.0,0.11,0.05,-0.244,0.0,-0.101,-0.015,-1.5,2.11,-61.54,2.11,-61.55,,
43,46,752.42,0.03,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.49,1.17,-67.72,1.17,-67.7,,
43,47,763.95,0.05,0.0,0.0,0.0,0.053,0.0,0.001,0.0,-0.28,0.53,-71.17,-71.21,0.242,0.53,-71.13
43,48,777.62,0.02,0.0,0.0,0.0,0.021,0.0,0.0,0.0,-1.57,-0.68,-76.77,-75.98,0.2,-0.68,-76.72
43,49,788.45,0.04,0.0,0.0,0.0,0.043,0.0,0.001,0.0,-2.51,-1.43,-79.53,-78.93,0.026,-1.43,-79.46
43,50,801.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59,-2.45,-84.15,-83.6,0.004,-2.45,-84.07
43,51,809.64,0.02,0.0,0.0,0.0,0.021,0.0,0.0,0.0,-2.59,-1.62,-84.58,-84.15,0.004,-1.62,-84.49
43,52,819.6,0.02,0.0,0.0,0.0,0.021,0.0,0.0,0.0,-1.43,-0.67,-86.47,-86.02,0.005,-0.67,-86.37
43,53,826.66,0.12,0.0,-0.03,0.0,0.128,0.0,0.043,0.005,-0.91,0.89,-85.45,-85.82,0.005,0.9,-85.35
43,54,836.24,0.14,0.0,-0.03,0.01,0.15,0.0,0.045,-0.004,-0.31,1.5,-86.96,-87.22,0.005,1.52,-86.85
43,55,843.65,0.16,0.0,-0.01,0.02,0.172,0.0,0.024,-0.017,0.21,2.03,-86.3,-86.43,0.004,2.04,-86.2
